content,score,date,word_count
Unable to access my account. I lost the phone & number I used to open PayPal and I have try to retrieve it on my new phone but the keep referring me to put in code sent to my lost number which I don't have anymore even after putting code sent to my email why can't they ask me to upload documents do face verification and all that instead of losing my account because I lost my phone number,2,2024-02-04 02:10:38,79
BEWARE paypal will bypass preferred payment for automatic payments. MAKE SURE YOUR DOUBLE CHECK WHAT IT'S SET AT UNDER THE AUTOMATIC PAYMENTS SECTION AFTER YOU SET IT UP. I had it set to a credit card and it charged my bank account anyways when there was nothing wrong with the card on file. Absolutely disgraceful.,1,2024-02-04 02:01:08,55
"Very stupid app, rejects all the debt card I linked, even after closing the account and open another one with different details to try and rectify the issue still did not work instead my account was limited and I was asked to provide some document after providing them, they went ahead to tell me that they can no longer provide PayPal services to me and won't let me delete my account and won't let me use the account, I lost money because of this app as I was unable to receive payment, useless app",1,2024-02-04 02:01:08,94
"I have a Galaxy S23. When I log in the app crashes right after I enter my password. I have changed my password, uninstalled, reinstalled the app, checked for updates on phone, cleared data, cleared cache...nothing works. I can sign in just fine on Chrome via phone or computer. The app is not working for me.",1,2024-02-04 01:01:38,56
"Please, is there a way I could give this APP a ZERO STAR....? because I'm confused about what has become of paypal. The app is frustrating, or should I say the Platform. One can't link an account or debit/credit card and its been this way for days if not weeks. I keep on try, hoping it might work at some point. But seriously it doesn't get better. I have had to uninstall and re install the app and still getting the same result. Please help.",1,2024-02-03 16:17:24,85
"I wanted to test if I can send money to particular country with 8$ and $2 fee where I topped up my account with 10$ and If tried I get message in red: ""the amount is too small to do the transaction"" which is weird and then what is the right smallest amount I will be able to do the transaction??",2,2024-02-03 15:22:39,61
"Garbage Edit: why hold up someone's money from the same place they have received money from before. 3 days on a instant transfer to the same card ? I wonder if PayPal is gonna try to charge the $25.00 for a instant transfer that was not instant and got a review that has taken 2 days so far and up to 3 days ? As soon as I get MY money from work, I'm deleting asap. I recommend cashapp",1,2024-02-03 07:07:26,79
"Just straight out, crooks pretended to deposit money in my account, but instead, they took money out of my account, not once but 4 or 5 times in a row. Don't fall for those fake cash games by Avia,the ones with a bear and other animated characters, ALL SCAMS, ALL LIES. If anyone has these apps, the best thing you can do is delete them from your phone or computer . Other people have reported similar problems. Check out comments and claims on these crooks.",1,2024-02-03 07:05:07,85
"As with other users of the app (on phone) it now crashes on the opening page. I called PayPal, like other people have, and followed their suggestion to empty the cache, restart phone, uninstall/reinstall app etc, but no help at all. Personally I don't want to go on their website every time, the app has been working fine for years! PayPal, please attend to this issue.",1,2024-02-03 03:44:37,66
When it doesn't tell you why something is pending even if you've used that method a hundred times is infuriating. Just recently I couldn't send money from the bank and had to pay a fee to send from my card is ridiculous 👿👎,2,2024-02-03 02:19:34,43
"Tried to become a PayPal shopper again but because my new phone number is under my son's account was not accepted. Granted I made a mistake with the 1st. PayPal code reset but old and get nervous. I have had this problem with several of the apps I like to use but eventually, I get accepted with my new number. I just had to block a company for unauthorized purchases on one of my cards so thought PayPal would have not let that happen. Sorry, it didn't work.",1,2024-02-03 02:11:17,88
